commit,repo_name,committer_time_sec,committer_tz_offset,committer_date,message
e748be32da843211e68e60e3ec247bbfeef1d33a,facebook/react,1372710716,-240,2013-07-01 20:31:56 UTC,"Bump Commoner version to fix EMFILE errors.

Finally found a more robust solution for the ""too many open files""
problem: https://github.com/benjamn/commoner/commit/ad72ba42db.

Closes #137.
Closes #138.
"
e90b741c9492a65e159c842afe49383f1868308e,angular/angular.js,1311206980,-420,2011-07-21 00:09:40 UTC,"feat(gen-docs): enable caching the whole site

Generate a manifest file automatically by reading the directories.
"
6b3ee0e74d51d0f37331207009c69a20e7665799,facebook/react,1448998480,-480,2015-12-01 19:34:40 UTC,"Merge pull request #5576 from spicyj/log-top-level

Log top-level renders with console.time"
6c0ab0b60e3492d101297be326618ddbca2a74be,facebook/react,1436497191,-420,2015-07-10 02:59:51 UTC,"Merge pull request #4334 from tako-black/add_meta_tag_in_the_header_of_html

Add meta tag in the header of HTML in translated documentation."
76496b3cca508105816c0497c305dc41b5633be4,facebook/react,1405399267,-420,2014-07-15 04:41:07 UTC,"Add note about higher/lower-level transition APIs
"
95fdb1231f21254f9cf6e68dcee689fb9e3a2b52,angular/angular.js,1320086065,-420,2011-10-31 18:34:25 UTC,"chore(watchr): watchr scripts should output logs to terminal

Having the extra level of indirection by using logs/*.log file
only makes it more difficult to use these scripts. After this
change it will be enough to just start the watchr and watch the
terminal it was started in.
"
9b44ad6ce5405ff5e71df4c3b0e8749292fded49,facebook/react,1383177473,-420,2013-10-30 23:57:53 UTC,"Add autoCorrect to list of supported DOM properties
"
9cf6b197ab905fd94377148a2d2f04f6c768f9c9,angular/angular.js,1446670412,60,2015-11-04 20:53:32 UTC,"docs($rootScope.Scope): default value of objectEquality parameter

Closes: #13252
"
aa268560064e5875bd471da3f7d1ebc2f9e6b3b7,angular/angular.js,1401909730,60,2014-06-04 19:22:10 UTC,"docs(misc core): Use `@kind function` instead of `@function`.
"
486f1b4e5117584824ed67ebea7572cf13f09d72,angular/angular.js,1394188908,0,2014-03-07 10:41:48 UTC,"chore(doc-gen): improve error reporting
"
494be2179c1f02efe655ff91abe47a2aa4114cae,facebook/react,1427563995,-420,2015-03-28 17:33:15 UTC,'New' note
4e9352f8f81d1d9dbaf2c4f222d7ca66479ab30b,facebook/react,1391429511,60,2014-02-03 12:11:51 UTC,"Fix use strict warnings
"
5298672411cd7f5870e12185845cc2e9e3fe6949,angular/angular.js,1438032088,60,2015-07-27 21:21:28 UTC,"fix(ng/$locale): by default put negative sign before currency symbol

It seems that the case where the negative sign goes between the currency
symbol and the numeric value is actually the special case and that locales
that require this have it built in. So we should default to having the
negative sign before the symbol.

See http://cldr.unicode.org/translation/number-patterns and
http://unicode.org/cldr/trac/ticket/5674

Closes #10158
"
a09fa356416c033a52666f3becf00524ecff3a03,angular/angular.js,1408251130,-420,2014-08-17 04:52:10 UTC,"perf(Scope): exit $broadcast early if nobody is listening for the given event
"
539db8e9c8fbe2b2e07046127f7665195b1a57ac,facebook/react,1414519591,-420,2014-10-28 18:06:31 UTC,"Merge pull request #2414 from benleiken/patch-1

Moved key requirement note into 'getting started'
"
60ffe1e22e97c94a15d5e8f5f531d56f16709c8f,facebook/react,1418876848,480,2014-12-18 04:27:28 UTC,"add Forms doc Chinese translation
"
c47d2cfada9af1651ee73579755dfaa2b726b802,facebook/react,1444858989,-420,2015-10-14 21:43:09 UTC,Tweak wording when talking about props changing
054fa0e16b763b2051e363f0a4b5d9a70c397926,facebook/react,1437594239,-420,2015-07-22 19:43:59 UTC,"Use old event propagation if path is not reasonable (eg. detached DOM).  Fixes #4452
"
0ef1ca00243671a0a969af68a173669fda0783b9,facebook/react,1382749406,-420,2013-10-26 01:03:26 UTC,"fixed %d in invariant call
"
0f7bcfdf93f041f741e094bb2e269368730d971f,angular/angular.js,1415047456,-480,2014-11-03 20:44:16 UTC,"docs(guide/scope): describe watch depths

Describe and visualize the three watch strategies: By reference, by collection items, and by value.

Closes #9388
"
82ab58ea03fdf2e069a65bb1bd748aa14dddcf7f,facebook/react,1462493666,-420,2016-05-06 00:14:26 UTC,Disable coverage on Travis (#6712)
4d47ff36b2855ee9f1ba3dfd86f9e8feeea522db,facebook/react,1414519591,-420,2014-10-28 18:06:31 UTC,"Merge pull request #2413 from LeonFedotov/patch-1

Changing api documentation for jsx transformer
"
009059dd1bc7817dbb55fc1b61424fd66a914bc3,angular/angular.js,1316133869,120,2011-09-16 00:44:29 UTC,"fix(jqLite): make css() on IE8 behave the same way as jQuery 1.6.4
"
db37deb17c5ae444bbe956d4e43cae7509197405,facebook/react,1450078649,-480,2015-12-14 07:37:29 UTC,"Autocorrect and autocapitalize should not be property

Fixes facebook/react#5436
"
e5c4a3c7d5483ee1450c2d4cd494175f64de9a67,facebook/react,1386359790,-480,2013-12-06 19:56:30 UTC,"update README
"
e7b90956552bc129935e7b8dec947eb3e30f3c29,angular/angular.js,1281492643,-420,2010-08-11 02:10:43 UTC,"Change repeater dsl to collect and return an array of string contents based on match
"
fc115bfd0d18017f4bcef1e39fb22d97a98f8ab1,angular/angular.js,1351558004,-420,2012-10-30 00:46:44 UTC,"fix($compile): prevent double attr interpolation w/ templateUrl

This fixes the issue that caused two attr interpolation observers
to be registered for the same attribute as a result of isolate
scope definition with attr (@) property for this attribute.

Duplicate observers would then fight with each other updating the
model.

The issue occured only when this directive was used in a repeater
because that's when we clone the template node which caused the
two observers to point to two different sets of $attr instances.

Closes #1166, #836
"
7e71acd1781ed44a7306d94338388c90f4420a24,angular/angular.js,1403914210,-420,2014-06-28 00:10:10 UTC,"feat(jqLite): support isDefaultPrevented for triggerHandler dummies

triggerHandler sends dummy events to an element, but although the event includes the preventDefault method, there is no way to see if it was called for the event. This is sometimes important when testing directives that use preventDefault

Closes #8008
"
81150ac77db4068f99e03574aadcbcbad851fab8,angular/angular.js,1457898083,60,2016-03-13 19:41:23 UTC,"feat($parse): Allow user-defined literals

Allow user-defined literals.

Close: #9504
Close: #9492
Close: #14194
"
8210beeef4219d11b0a997f5a5abe7c348c01448,facebook/react,1413476470,-420,2014-10-16 16:21:10 UTC,"Hide Object.assign polyfill behind a module

Because the JS community's polyfilling infrastructure sucks and we'll
have to fix it for them before we require this.

JSX spread uses React.__spread
(which might get special behavior for key/ref, not sure yet)

This never uses the native implementation and throws for prototype chains.
Once the native implementations are faster, we'll start using them.
"
8b9e6c3501746edb2c9e2d585e8e0eaeb8ba8327,angular/angular.js,1358407596,-480,2013-01-17 07:26:36 UTC,"fix(scenario): don't trigger input events on IE9

input.enter() should trigger 'change' rather than 'input' event on IE9 because
input events on IE9 are broken and angular doesn't rely on them
"
f16bd2f747ed94547eabdc4c337775a22a365255,angular/angular.js,1330480018,-480,2012-02-29 01:46:58 UTC,"refactor($route): move when/otherwise to provider
"
f1aea54a9b4ceaf13676a4e7b74bf0de718cd6a4,angular/angular.js,1456942939,60,2016-03-02 18:22:19 UTC,"docs(ngModel.NgModelController): fix typo

Closes #14157
"
f2106692b1ebf00aa5f8b2accd75f014b6cd4faa,angular/angular.js,1333031432,-420,2012-03-29 14:30:32 UTC,"fix($compile): properly clone attr.$observers in ng-repeat

The `attr` object was only shallow copied which caused all observers to be shared.
Fixing similar issue in ng-* boolean attributes as well as ng-src and ng-href.
"
fa79eaa816aa27c6d1b3c084b8372f9c17c8d5a3,angular/angular.js,1459419946,180,2016-03-31 10:25:46 UTC,"test($browser): fix typo in property name (histroy --> history)

(The semantics of the test aren't affected, because we just needed a falsy value.)
"
fdcf1f2b0ee205a0cd072dad96e059f2e8de6f60,facebook/react,1427567875,-420,2015-03-28 18:37:55 UTC,"Update tutorial.md

Grammar fix"
bdca170d2a3e8d088a61cbbb8bb291fbff1f23c5,facebook/react,1450471353,-480,2015-12-18 20:42:33 UTC,"Merge pull request #5693 from gaearon/elements-post

Added post about components, elements, and instances"
bef8942cb7d3fff8347340c67951511bbaefb22c,facebook/react,1443229087,-420,2015-09-26 00:58:07 UTC,"[docs] Remove JSXTransformer from tutorial
"
c52265884a5e6726c712924ce074af5a01ae016e,facebook/react,1457561214,-480,2016-03-09 22:06:54 UTC,"Merge pull request #6224 from koba04/adding-a-warning-for-responder-synthetic-event

Add a warning for adding properties into ResponderSyntheticEvent"
c5b4fe9e88a9a3b43cfd9b7e5383096bd9e213ef,facebook/react,1369859450,-420,2013-05-29 20:30:50 UTC,"[docs] Fix button links on bottom of home
"
bf1a57ad4822bb152fdd4d2fb54c0689e466481b,angular/angular.js,1408422012,-420,2014-08-19 04:20:12 UTC,"fix(Scope): don't clear the phase when an exception is thrown from asyncQueue or watch

If we clear it here, then any other watch or async task could start a new digest.
"
614fd3d55a0d141067c7cd744a29787b1f93b008,angular/angular.js,1326262913,-480,2012-01-11 06:21:53 UTC,"fix(ng:repeat): support repeating over array with null

typeof null == 'object', but it doesn't behave like an object
because its properties can't be dereferenced, so we need
to special-case it.

Closes #702
"
6454bfb9deb6f8b93e465fd5e065748fac9c1ccc,facebook/react,1455784310,-480,2016-02-18 08:31:50 UTC,"Merge pull request #6065 from benjycui/fix-comments

Update comments for EventPluginHub.js"
7b241d1d7fa285218fcdb3522b24de1bce9c8b25,facebook/react,1462281690,60,2016-05-03 13:21:30 UTC,"Add tests and fix wasted render calculation
"
7d97f26870a6ec74281bc7d3651604dc7eb33b93,facebook/react,1373849545,-420,2013-07-15 00:52:25 UTC,"add more examples
"
7f597a75090167cd1fad9df9fe67165d0da9fa11,angular/angular.js,1369138671,60,2013-05-21 12:17:51 UTC,"doc($compile): clarify compile function return value

If a compile function (within a directive) returns a function, it is a
post-link function.

Closes: #2713
"
18bf0b80bc701fe0b9fb9216ce907baf4fb035ec,facebook/react,1383593679,-480,2013-11-04 19:34:39 UTC,"Fix ReactDOMSelection for IE 11

IE 11 no longer supports the legacy document.selection API.
Their implementation of window.getSelection() doesn't support
the extend() method, which we were relying on.

If the selection is RTL and selection extend is missing, then just
flip the selection.
"
1a1ef62903c8fdf4ceb81277d966a8eff67f0a96,angular/angular.js,1410383968,-420,2014-09-10 21:19:28 UTC,"fix(ngModel): do not reset bound date objects

Previously, if you bound a `Date` object to `<input type=""time"">`,
whenever you changed the time, the day, month, and year fields of
the new resulting bound `Date` object would be reset. Now fields
not modified by bound time input elements are copied to the new
resulting object.

Same for input types of `month`, `week`, etc.

Closes #6666
"
1e649c5a813d81ec83a0e0eda35dc7477ac98784,angular/angular.js,1373811268,120,2013-07-14 14:14:28 UTC,"docs(di): promote registering controllers on modules
"
bfadafe5d0322ba47402093e13f479c01c46ddda,facebook/react,1416250038,-480,2014-11-17 18:47:18 UTC,"Shallow rendering support (#2393)

Now handles updating. Haven't looked at refs yet.
"
c32e398a5cbc4609db4df1936c8fa72f5972699e,facebook/react,1392921132,-480,2014-02-20 18:32:12 UTC,"Addition of 'this.context' component breaking change

this.context on components is now reserved for internal use by React

closes #1141
"
c8bc605f9ea349233213616c94c606eafd2df117,facebook/react,1383690346,-480,2013-11-05 22:25:46 UTC,"rename
"
c8fcf3b369dbe866815e18e0fa4d71f3e679bc5f,angular/angular.js,1372718534,-420,2013-07-01 22:42:14 UTC,"feat(minErr): Error stripping build step
"
cb3e797236729e02e60a8c0c9d200d74d927da5d,facebook/react,1424390798,-480,2015-02-20 00:06:38 UTC,"Merge pull request #3206 from zpao/lint-fbtransform

Lint vendor/fbtransform as well"
cb74999b1721aab4589e48bd708d008c9f5a6b22,angular/angular.js,1452520253,120,2016-01-11 13:50:53 UTC,"test: fix failing tests on MS Edge

Includes the following fixes (per component):

* `$sniffer`: Properly determine the expected `vendorPrefix` for MS Edge
* `input`: MS Edge does not support dates with years with more than 4 digits.
      Trying to set the value of an `input[datetime-local]` to `9999-12-31T23.59.59.999` throws an
      error (probably related to converting the date to one with a year with more than 4 digits,
      due to timezone offset).
* `$sanitize`: Fix failing tests on MS Edge
* `$animateCss`: Although the detected `vendorPrefix` for MS Edge is ""ms"", it doesn't seem to
      recognize some vendor-prefixed CSS rules (e.g. `-ms-animation-*`). Other browsers (currently)
      recognize either vendor-prefixed rules only or both.
      Fixed by adding and retrieving styles using both prefixed and un-prefixed names.
* `$compile`: Skip failing `foreignObject` test on MS Edge.
      For unknown reasons, an `<svg>` element inside a `<foreignObject>` element on MS Edge has no
      size, causing the included `<circle>` element to also have no size and thus fails an
      assertion (relying on the element having a non-zero size).
      This seems to be an MS Edge issue; i.e. it is also reproducible without Angular.
      (Tested with MS Edge version 25.10586.0.0 on Windows 10.)

Closes #13686
"
f3271ad53b2476b25532a5ebc206e81f0afefdc1,facebook/react,1422915855,60,2015-02-02 22:24:15 UTC,"Added jsx_orphaned_brackets_transformer for breaking JSX parser change
"
7da2bdb82a72dffc8c72c1becf6f62aae52d32ce,angular/angular.js,1327386808,-480,2012-01-24 06:33:28 UTC,"fix(scope): support watching functions

currently we run into infinite digest if a function is being
watched as an expression. This is because we generate bound
function wrapper when the watch is processed via parser.

I'm not too keen on the solution because it relies on the unbound
fn that is being exposed for other reasons, but I can't think
of a better way to deal with this right now
"
7f757347bc8d5a6413928dd7b0dba772f54ec58d,facebook/react,1403040084,-420,2014-06-17 21:21:24 UTC,"Update many npm dependencies

Sauce/connect related things need some more work and I didn't want to
figure those out right now.

Fixes #1701
"
8727fce31290de3067639f7ac4f16cfb2141ae18,angular/angular.js,1380566089,-420,2013-09-30 18:34:49 UTC,"docs(minerr): add note about ngRoute in injector/modulerr
"
da1135618e7742a32fbc7d411dd3ee080624c54f,facebook/react,1444806536,-420,2015-10-14 07:08:56 UTC,"Merge pull request #5166 from spicyj/gh-5157

Add feature test for document.createEvent"
a10436d4ab2fcad29855b79f63e65e99282f6b21,facebook/react,1410470095,-420,2014-09-11 21:14:55 UTC,"Merge pull request #2097 from fitzgen/explain-where-to-provide-key

Explain where to provide the key for dynamic children."
a7da0f22c49877f866479b8a6f50e29bdcdf45eb,facebook/react,1438038338,-420,2015-07-27 23:05:38 UTC,"Merge pull request #4503 from jimfb/remove-npm-run-jest

Removed `npm run jest` script.  Users can use `npm test` instead.
"
a9371a1875962e09900a183bc88e4d634e2d37ef,angular/angular.js,1408826227,-240,2014-08-23 20:37:07 UTC,"docs(guide/di): correct spelling `behinds` > `behind`

Closes #8749
"
ab240196bf5cdbe85a18bfd7e7a6a287bf5c22f7,angular/angular.js,1412703549,-240,2014-10-07 17:39:09 UTC,"docs($injector): fix syntax error

There was a missing parenthesis in $injector test example

Closes #9469
"
adf4aee1b4dce47c9f497c770e809b9ff136194b,facebook/react,1426112757,-420,2015-03-11 22:25:57 UTC,[docs] it's --> its
a8216e78b11f4bd9693b0a6fe10e20d85e72d61f,facebook/react,1387846012,-480,2013-12-24 00:46:52 UTC,"Merge pull request #703 from fabiomcosta/onscroll-doc-ie8-note

Adding note about onScroll on IE8"
aa2133ad818d2e5c27cbd3933061797096356c8a,angular/angular.js,1374907794,-420,2013-07-27 06:49:54 UTC,"fix(ngInclude): $animate refactoring + use transclusion

BREAKING CHANGE: previously ngInclude only updated its content, after this change
ngInclude will recreate itself every time a new content is included. This ensures
that a single rootElement for all the included contents always exists, which makes
definition of css styles for animations much easier.
"
aaaad298ac6447497b1b86edac5b0d9b092625a2,angular/angular.js,1296764743,-480,2011-02-03 20:25:43 UTC,"corrected typo in the dump function which was preventig serialization of objects
"
652f5aea281364fd43c486894b3233a2778a3264,facebook/react,1394506093,-420,2014-03-11 02:48:13 UTC,"Remove unused variable
"
ac84652e50e3a461e5f7efeb17388df5105b7cb8,facebook/react,1373668945,-420,2013-07-12 22:42:25 UTC,"Cleanup console.* uses

* Stop doing `global.console && ...`
* Make sure all uses are behind `__DEV__` checks so they get stripped out
"
ae569105738de9bd732d121b0098e0a2ed01baa5,facebook/react,1460656450,60,2016-04-14 17:54:10 UTC,"Merge pull request #6362 from gaearon/no-owner-in-test-utils

Elements from functional components in TestUtils should have no owner"
b7b06d84778314025227039da7ac12dfd239c0b7,angular/angular.js,1449708681,-480,2015-12-10 00:51:21 UTC,"revert: fix($animateCss): respect transition styles already on the element
"
b7feb6f6eba248b8e0bceea1e63605f7058f6f55,facebook/react,1387333354,-480,2013-12-18 02:22:34 UTC,"Merge pull request #650 from jaredly/patch-1

rename this tip to be less confusing"
b343fcaba34949c6c5ef530305dd186aa1a1f02a,facebook/react,1374034549,-240,2013-07-17 04:15:49 UTC,grammar error
b5fb18ae354831736bf56e9e6dccf6213ea24f16,angular/angular.js,1337892511,-420,2012-05-24 20:48:31 UTC,"fix(favicon): update to aliased icon
"
bc8b057bf063f0ac94bc2d974a158132838a643b,facebook/react,1427326283,-420,2015-03-25 23:31:23 UTC,"npm-react-codemod: Class transform doesn’t need an alias for `module.exports = React.createClass` any longer.

Before: `module.exports = class __exports extends React.Component {}`
After: `module.exports = class extends React.Component {}`

See https://github.com/benjamn/ast-types/commit/638ef2b9d2f43938f64677c1109188092393b644"
c11a7d676f21c39916243b13eeaf47f44b40c8eb,angular/angular.js,1439237628,120,2015-08-10 20:13:48 UTC,"fix(ngOptions): allow empty option selection with multiple attribute

Fixes #12511
Closes #12541
"
159a63f538a2880f1977f78f0223b47d6666be81,angular/angular.js,1383603858,0,2013-11-04 22:24:18 UTC,"docs(guide/understanding-controllers): fix typo in example

Broken - $scope.spicy = 'very';
Works - $scope.spice = 'very';

Closes #4752
"
ddc612056e4203eb7466f84e4fb0cce610eadb15,angular/angular.js,1425394623,0,2015-03-03 14:57:03 UTC,"refactor(filters/ngModel): extract common methods

Closes #11005
"
e04a1386347767f0bac60c00fe8a1a2244799c5f,facebook/react,1458229480,0,2016-03-17 15:44:40 UTC,"Merge pull request #6276 from gaearon/fix-custom-components

Skip all special props when setting attributes on web components"
89e28a3fbead4ad8136f5e229dae2e19c5207ea2,facebook/react,1443746687,180,2015-10-02 00:44:47 UTC,"make properties notation in docs consistent
"
8aed2047f025cf1a2e5e47e5ca08ca2b1b9bc393,angular/angular.js,1291697327,-480,2010-12-07 04:48:47 UTC,"fixing closure compiler warnings
"
8c08fcfb1b993f05ecbec94b0c44dd3757066b51,angular/angular.js,1399230427,60,2014-05-04 19:07:07 UTC,"test(ngModelOptions): fix e2e test focussing
"
8d3465060dfa378755b510f8676573db8a4f9b05,facebook/react,1374042212,-420,2013-07-17 06:23:32 UTC,"Merge remote-tracking branch 'upstream/docs-refactor' into HEAD
"
91754a76e0ef9a7456a5b9819d1c5807c0a575bb,angular/angular.js,1403732204,60,2014-06-25 21:36:44 UTC,"fix(jqLite): never add to the cache for non-element/document nodes

Calling `jqLite.data()` on a disallowed node type caused an empty object to be added to the
cache. This could lead to memory leaks since we no longer clean up such node types when they are
removed from the DOM.

Closes #7966
"
94d536f2efadfa3dacaa93f40ea9caaa5555e35e,facebook/react,1437769593,120,2015-07-24 20:26:33 UTC,"add tests for React.addons.TestUtils.Simulate.change
"
cc744412b3e8d5c5698fe68910fad687dae526fa,angular/angular.js,1423775892,-480,2015-02-12 21:18:12 UTC,"chore(ci): update to use the latest sauce connect (4.3 to 4.3.6)
"
ce0704a4913f28f8c135ecf840105d8d773d8c7d,facebook/react,1372712232,-420,2013-07-01 20:57:12 UTC,"Merge pull request #145 from benjamn/no-jsx-dependency-scanning-by-default

Bump Commoner version to disable dependency scanning by default"
d4371aafcf87a9c14351a0c08d82c33a521bb672,facebook/react,1457402400,-480,2016-03-08 02:00:00 UTC,"Remove a couple old updates from blog post
"
ca34c57a5e53b77bec45ec70ddfd5526a15e741f,facebook/react,1436667461,540,2015-07-12 02:17:41 UTC,"fix typo
"
cd87848b7dd050cc2809b2fecca16291a3c578e3,facebook/react,1392282997,-480,2014-02-13 09:16:37 UTC,"Don't warn about onChange for button inputs
"
cfe4152b1dba09d95387e62e8bb1f46cdd86c7da,facebook/react,1377149924,-420,2013-08-22 05:38:44 UTC,"Fix broken tutorial link and change wording
"
d0838797a31d396337df97170eb89b6c9c277067,facebook/react,1470432706,-420,2016-08-05 21:31:46 UTC,"Set pendingProps in cloneFiber for symmetry

This might become confusing later but is unreachable today. That's
because existing pendingProps only matter when a clone is updated,
but this path can only matter when it is created.
"
343cda72d98427beb24290d6e592e91f7212e497,facebook/react,1419285404,-480,2014-12-22 21:56:44 UTC,"Merge pull request #2760 from alextsg/patch-3

Update 14-communicate-between-components.md for grammatical changes"
3b54d5cd578f8dcd12992d7e2da7580a9e3a70b2,facebook/react,1436086797,420,2015-07-05 08:59:57 UTC,"Merge pull request #4284 from Simek/patch-3

add IntelliJ IDEA project related ignores"
3b5ba8779730c21897c2f18f5daaec9bc5550951,angular/angular.js,1418147417,60,2014-12-09 17:50:17 UTC,"refactor($http): drop superfluous argument to sendReq

Closes #10360
"
40963e503b4724241a3f738641bd8e4290ce4637,facebook/react,1434154226,-420,2015-06-13 00:10:26 UTC,"Reduce hash lookups for DOM properties
"
40ad543d27fac2201746a58211465204af250269,angular/angular.js,1312969815,120,2011-08-10 09:50:15 UTC,"doc($browser): hide $browser.notifyWhenNoOustandingRequest method

Closes #506
"
41c1b8858f02c7310bfabdd545ebb28e90eb4258,angular/angular.js,1409197558,-420,2014-08-28 03:45:58 UTC,"feat: add angular.reloadWithDebugInfo()
"
c5f1ca3d917cb89c2da19a946734685d2ea2b07b,angular/angular.js,1409327947,-240,2014-08-29 15:59:07 UTC,"chore(compare-master-to-stable): make checks for bugfixes better

Prevent the script from alerting you if a docs fix has something like ""Fixes typo in foo"", which is
not how bugfixes are worded.

Closes #8801
"
00ca67e4befffed00ecee81bd1ce903fe01f542a,angular/angular.js,1289169723,-480,2010-11-07 22:42:03 UTC,"Issue #51: Update extensionMap()

If user override existing extension, angular properties ($) will be preserved.

This piece of logic could be refactored into separate method:
Something like we have extend(), addMissingProperties() - I can't find a name
for this method...

Closes #51
"
3c62e4244e6d3b8597e1fd9693d0eef2e6ddca7d,angular/angular.js,1387282552,0,2013-12-17 12:15:52 UTC,"docs(tutorial/step-0): fix twitter bootstrap link

The url of twitter bootstrap was outdated.

Closes #5290
"
4886e028bfcb32c6cdfdf210802f862c1fca971f,facebook/react,1466188444,-420,2016-06-17 18:34:04 UTC,"Specify possible need for C++ compiler (#7064)

"
48c8b230cb234be07497fcf33e1aaee7a883ba0a,angular/angular.js,1465240837,180,2016-06-06 19:20:37 UTC,"feat(orderBy): add support for custom comparators

Add an optional, 4th argument (`comparator`) for specifying a custom comparator function, used to
compare the values returned by the predicates. Omitting the argument, falls back to the default,
built-in comparator. The 3rd argument (`reverse`) can still be used for controlling the sorting
order (i.e. ascending/descending).

Additionally, the documentation has been expanded to cover the algorithm used by the built-in
comparator and a few more unit and e2e tests (unrelated to the change) have been added.

Helps with #12572 (maybe this is as close as we want to get).

Fixes #13238
Fixes #14455

Closes #5123
Closes #8112
Closes #10368

Closes #14468
"
4e96334b5c2a18204cd82fa121e2290906277b39,angular/angular.js,1373575725,120,2013-07-11 20:48:45 UTC,"style(sanitize): fix typo in variable names
"
619b3e850998ad24b9750c83ca20bb95e7638957,facebook/react,1463787296,-420,2016-05-20 23:34:56 UTC,"Changelog for 15.1.0

(cherry picked from commit bca912f91eb187c924a3f422f30f04a2314a8e8d)
"
65b9ceb4f8f6c0350e29fe460fe4e036f97014b0,facebook/react,1445972342,-420,2015-10-27 18:59:02 UTC,"Merge pull request #5209 from antoaravinth/5189

Don't instrument listeners for ReactDefaultPerf"
02e47ebd008806008f29cf1f058614365c8035f9,facebook/react,1388033190,-480,2013-12-26 04:46:30 UTC,"Merge pull request #713 from syranide/nokeytransfer

transferPropsTo should never transfer the ""key"" property"
08e3b1edbb2923ad18c840c55eb95a14ab308daf,angular/angular.js,1298416184,-480,2011-02-22 23:09:44 UTC,"gdocs.js should strip trailing whitespace in imported docs
"
0cac8729fb3824ebb07cee84ef78b43900c7e75d,angular/angular.js,1371529402,-420,2013-06-18 04:23:22 UTC,"fix(jqLite): allow override of jqLite.triggerHandler event object
"
0d3622714c3ec08344a7815df6fad808ecc1018e,facebook/react,1398738123,-180,2014-04-29 02:22:03 UTC,"Don't escape slash; it's unnecessary

Fixes #1444.

Test Plan: grunt fasttest
"
a6116b31e59a648047dfb778ac9f5c4f87e01379,facebook/react,1409248191,-240,2014-08-28 17:49:51 UTC,"Improve debugging for methods using ReactPerf
"
ab36b114fc40361ff0cec5a7ad74862640cafab4,facebook/react,1385934792,-480,2013-12-01 21:53:12 UTC,"Merge pull request #581 from chenglou/docs-select-value

docs `select` `value` to control chosen option"
b016400bb1f553a261867c464dbfef9f650eb1e3,facebook/react,1407365137,60,2014-08-06 22:45:37 UTC,"Add a 'note' about passing arrays into the `value` attribute

This is for #1700
"
31253c251f3e979aa1041a39f4ca0bf1ebbe95ea,facebook/react,1449135308,0,2015-12-03 09:35:08 UTC,"Rename minlength to minLength in the tags and attributes documentation page
"
33ecec07cbea7bf18b440df3873185cb2e0f06bf,facebook/react,1422386541,-480,2015-01-27 19:22:21 UTC,Update 02.1-jsx-in-depth.md
36621402015485613888158dc7ba29f4ff92a7e2,angular/angular.js,1383862497,-480,2013-11-07 22:14:57 UTC,"docs(guide/filter): Refactor filter guide docs

This refactors the filter guide docs into a single file.
Also removes out of date references to the fact that Angular used to enhance Arrays while evaluating expressions.
"
f62ec225e09944d9e2c04cf1bfe97ded1f41c90d,facebook/react,1389748179,-480,2014-01-15 01:09:39 UTC,"Fix typo in docs.
"
fc6a567e0e3756513fc3d34990ef7a4afd4316ae,facebook/react,1374092725,-240,2013-07-17 20:25:25 UTC,jsx
fc7d2d273748847ef6ce69df2dd522419aee7d72,angular/angular.js,1437151367,-420,2015-07-17 16:42:47 UTC,"chore($$forceReflow): create service for issuing reflows in animations
"
3c5e0205f947fb1aef0eb1261f7d980600ab5482,angular/angular.js,1270674808,-420,2010-04-07 21:13:28 UTC,"Merge branch 'directives' of github.com:angular/angular.js into directives
"
47f159cdf319bb9b7ce25228aa50cbb87fbf242f,angular/angular.js,1290703886,-480,2010-11-25 16:51:26 UTC,"Doc service: added example into service overview
"
ef3569e772fdb19c86c6fcb81fbceca808a62b51,angular/angular.js,1376416761,-420,2013-08-13 17:59:21 UTC,"chore(grunt): support RCs in version numbers
"
f5a9fb378d1334c9ece347e21cdc9282a3b26c6b,facebook/react,1458759599,0,2016-03-23 18:59:59 UTC,"Add missing set -e to Travis builds

Fixes #6150, corrects a mistake made in d138b286db4fcb7137f9267a30ec64b657d3cfb4"
1733d42ded7d002afe1c4d3969855fd13b6376a9,facebook/react,1388721630,-480,2014-01-03 04:00:30 UTC,"Rework ReactRootIndex generation

This had a higher probability of collision than originally thought (bad math). This makes the strategy injectable and provies a
no-collision version on the client and an unlikely-to-collide version on the server.
"
c61207588df90fc6a90c1cc41c4fb9917fc87efd,facebook/react,1424217738,-480,2015-02-18 00:02:18 UTC,"Merge pull request #3175 from sebmarkbage/fixhasownorder

Avoid reading the property if hasOwnProperty is false"
d2bf50c63d4390f4b73a65d6ec620e1ad842fa47,facebook/react,1379544910,120,2013-09-18 22:55:10 UTC,"Give the user a warning when using unoptimized JSX code and send the user to the correct location in the documentation to optimize.
"
64b9b55a0d53457e62eb5c658dd27d7bd9069f9f,facebook/react,1373846877,-420,2013-07-15 00:07:57 UTC,"Update 02.2-jsx-gotchas.md
"
694cd6e9e83b73c90159e3e5d9f8d5393cd39321,facebook/react,1383769850,-300,2013-11-06 20:30:50 UTC,"test runner requires es5-shim
"
7ae8909504667629a5f5ae1459664d57893a03ed,facebook/react,1410381203,-420,2014-09-10 20:33:23 UTC,"Move IE8 onscroll check

Rather than checking if document.onscroll exists in EventPluginHub
(which is agnostic of the DOM) do it in ReactDOMComponent
"
8017340cd106156e84508fa8061bd98004eff487,angular/angular.js,1315848217,120,2011-09-12 17:23:37 UTC,"chore(version): preparing the 0.10.2 sneaky-seagull iteration
"
